Date,Open,High,Low,Close,Adj Close,Volume
1984-04-30,0.537946,0.560268,0.533482,0.560268,0.443922,73287200
1984-05-01,0.566964,0.593750,0.566964,0.593750,0.470452,101628800
1984-05-02,0.593750,0.598214,0.578125,0.589286,0.466915,79329600
1984-05-03,0.589286,0.589286,0.553571,0.564732,0.447460,81855200
1984-05-04,0.564732,0.564732,0.535714,0.537946,0.426236,65111200
1984-05-07,0.537946,0.560268,0.533482,0.555804,0.440385,40017600
1984-05-08,0.558036,0.591518,0.558036,0.587054,0.465146,63750400
1984-05-09,0.587054,0.613839,0.580357,0.591518,0.468683,101253600
1984-05-10,0.591518,0.600446,0.575893,0.591518,0.468683,59656800
1984-05-11,0.591518,0.593750,0.553571,0.575893,0.456303,49431200
1984-05-14,0.573661,0.573661,0.558036,0.564732,0.447460,22321600
1984-05-15,0.564732,0.573661,0.562500,0.569196,0.450997,25676000
1984-05-16,0.569196,0.573661,0.542411,0.544643,0.431542,54930400
1984-05-17,0.544643,0.544643,0.513393,0.520089,0.412087,70487200
1984-05-18,0.520089,0.533482,0.513393,0.531250,0.420930,48367200
1984-05-21,0.531250,0.575893,0.529018,0.569196,0.450997,108763200
1984-05-22,0.569196,0.569196,0.535714,0.551339,0.436848,75314400
1984-05-23,0.551339,0.555804,0.540179,0.540179,0.428005,42240800
1984-05-24,0.540179,0.540179,0.515625,0.524554,0.415625,48328000
1984-05-25,0.524554,0.533482,0.520089,0.526786,0.417393,30027200
1984-05-29,0.526786,0.531250,0.515625,0.524554,0.415625,39065600
1984-05-30,0.524554,0.526786,0.500000,0.517857,0.410319,79609600
1984-05-31,0.517857,0.531250,0.513393,0.524554,0.415625,41753600
1984-06-01,0.524554,0.542411,0.522321,0.542411,0.429774,60575200
1984-06-04,0.542411,0.549107,0.524554,0.529018,0.419162,37072000
1984-06-05,0.520089,0.520089,0.495536,0.497768,0.394401,82107200
1984-06-06,0.497768,0.520089,0.495536,0.517857,0.410319,40364800
1984-06-07,0.517857,0.520089,0.502232,0.513393,0.406782,25636800
1984-06-08,0.513393,0.515625,0.500000,0.511161,0.405013,27244000
1984-06-11,0.511161,0.515625,0.504464,0.511161,0.405013,21061600
1984-06-12,0.511161,0.526786,0.508929,0.520089,0.412087,29282400
1984-06-13,0.522321,0.533482,0.522321,0.531250,0.420930,28929600
1984-06-14,0.531250,0.531250,0.513393,0.515625,0.408550,25239200
1984-06-15,0.515625,0.524554,0.515625,0.517857,0.410319,22444800
1984-06-18,0.517857,0.531250,0.506696,0.529018,0.419162,28649600
1984-06-19,0.529018,0.542411,0.524554,0.524554,0.415625,40236000
1984-06-20,0.524554,0.540179,0.513393,0.540179,0.428005,29881600
1984-06-21,0.540179,0.546875,0.517857,0.517857,0.410319,35476000
1984-06-22,0.517857,0.526786,0.511161,0.511161,0.405013,21151200
1984-06-25,0.511161,0.515625,0.482143,0.486607,0.385558,41871200
1984-06-26,0.486607,0.488839,0.464286,0.464286,0.367872,37161600
1984-06-27,0.464286,0.468750,0.433036,0.450893,0.357260,94320800
1984-06-28,0.450893,0.477679,0.450893,0.470982,0.373178,29579200
1984-06-29,0.470982,0.495536,0.470982,0.473214,0.374946,35498400
1984-07-02,0.473214,0.475446,0.448661,0.457589,0.362566,39916800
1984-07-03,0.457589,0.459821,0.444196,0.450893,0.357260,44766400
1984-07-05,0.450893,0.455357,0.435268,0.441964,0.350186,23296000
1984-07-06,0.441964,0.455357,0.433036,0.448661,0.355492,23912000
1984-07-09,0.448661,0.470982,0.441964,0.468750,0.371409,47667200
1984-07-10,0.468750,0.484375,0.466518,0.479911,0.380252,43075200
1984-07-11,0.479911,0.486607,0.466518,0.473214,0.374946,30273600
1984-07-12,0.473214,0.484375,0.470982,0.475446,0.376715,42173600
1984-07-13,0.475446,0.484375,0.464286,0.470982,0.373178,33986400
1984-07-16,0.470982,0.470982,0.446429,0.459821,0.364335,50747200
1984-07-17,0.459821,0.464286,0.453125,0.459821,0.364335,21212800
1984-07-18,0.459821,0.462054,0.450893,0.453125,0.359029,26006400
1984-07-19,0.453125,0.459821,0.448661,0.453125,0.359029,19476800
1984-07-20,0.453125,0.459821,0.450893,0.453125,0.359029,8293600
1984-07-23,0.453125,0.453125,0.437500,0.448661,0.355492,23508800
1984-07-24,0.448661,0.482143,0.446429,0.475446,0.376715,44811200
1984-07-25,0.477679,0.488839,0.477679,0.477679,0.378484,50114400
1984-07-26,0.477679,0.493304,0.473214,0.486607,0.385558,35834400
1984-07-27,0.486607,0.491071,0.482143,0.484375,0.383789,18485600
1984-07-30,0.484375,0.486607,0.450893,0.455357,0.360798,31259200
1984-07-31,0.455357,0.462054,0.444196,0.455357,0.360798,49907200
1984-08-01,0.455357,0.459821,0.433036,0.446429,0.353723,71433600
1984-08-02,0.446429,0.453125,0.430804,0.430804,0.341343,75919200
1984-08-03,0.430804,0.491071,0.428571,0.488839,0.387327,154515200
1984-08-06,0.488839,0.544643,0.486607,0.522321,0.413856,156699200
1984-08-07,0.522321,0.535714,0.497768,0.529018,0.419162,83120800
1984-08-08,0.529018,0.540179,0.504464,0.508929,0.403244,73600800
1984-08-09,0.508929,0.535714,0.497768,0.531250,0.420930,64405600
1984-08-10,0.531250,0.551339,0.506696,0.508929,0.403244,99344000
1984-08-13,0.508929,0.540179,0.502232,0.535714,0.424468,60362400
1984-08-14,0.535714,0.540179,0.508929,0.515625,0.408550,43517600
1984-08-15,0.513393,0.513393,0.493304,0.497768,0.394401,44721600
1984-08-16,0.497768,0.506696,0.491071,0.502232,0.397938,36204000
1984-08-17,0.502232,0.504464,0.484375,0.491071,0.389095,38483200
1984-08-20,0.491071,0.493304,0.475446,0.488839,0.387327,34613600
1984-08-21,0.488839,0.513393,0.488839,0.508929,0.403244,44884000
1984-08-22,0.508929,0.522321,0.495536,0.500000,0.396170,55104000
1984-08-23,0.500000,0.511161,0.500000,0.502232,0.397938,20854400
1984-08-24,0.502232,0.508929,0.497768,0.502232,0.397938,17724000
1984-08-27,0.502232,0.502232,0.488839,0.497768,0.394401,21918400
1984-08-28,0.497768,0.504464,0.493304,0.504464,0.399707,14789600
1984-08-29,0.504464,0.506696,0.486607,0.491071,0.389095,18530400
1984-08-30,0.491071,0.497768,0.482143,0.482143,0.382021,12740000
1984-08-31,0.482143,0.484375,0.466518,0.473214,0.374946,34462400
1984-09-04,0.473214,0.477679,0.464286,0.468750,0.371409,29960000
1984-09-05,0.468750,0.475446,0.464286,0.468750,0.371409,25939200
1984-09-06,0.468750,0.479911,0.468750,0.473214,0.374946,32743200
1984-09-07,0.473214,0.479911,0.468750,0.473214,0.374946,20815200
1984-09-10,0.473214,0.475446,0.462054,0.470982,0.373178,16156000
1984-09-11,0.475446,0.488839,0.475446,0.479911,0.380252,38096800
1984-09-12,0.479911,0.482143,0.466518,0.466518,0.369641,33280800
1984-09-13,0.491071,0.493304,0.491071,0.491071,0.389095,51833600
1984-09-14,0.493304,0.508929,0.493304,0.497768,0.394401,61717600
1984-09-17,0.511161,0.517857,0.511161,0.511161,0.405013,48188000
1984-09-18,0.511161,0.515625,0.493304,0.493304,0.390864,24326400
1984-09-19,0.493304,0.497768,0.482143,0.482143,0.382021,26572000
1984-09-20,0.484375,0.488839,0.484375,0.484375,0.383789,16542400
1984-09-21,0.484375,0.497768,0.473214,0.479911,0.380252,24959200
1984-09-24,0.479911,0.482143,0.475446,0.475446,0.376715,19751200
1984-09-25,0.473214,0.473214,0.466518,0.466518,0.369641,41697600
1984-09-26,0.466518,0.486607,0.459821,0.459821,0.364335,27742400
1984-09-27,0.459821,0.462054,0.459821,0.459821,0.364335,26482400
1984-09-28,0.459821,0.459821,0.439732,0.448661,0.355492,58352000
1984-10-01,0.446429,0.446429,0.437500,0.437500,0.346649,24444000
1984-10-02,0.441964,0.457589,0.441964,0.441964,0.350186,29562400
1984-10-03,0.448661,0.455357,0.448661,0.448661,0.355492,30105600
1984-10-04,0.453125,0.457589,0.453125,0.453125,0.359029,31371200
1984-10-05,0.453125,0.453125,0.441964,0.444196,0.351954,24393600
1984-10-08,0.444196,0.446429,0.444196,0.444196,0.351954,11743200
1984-10-09,0.444196,0.446429,0.439732,0.439732,0.348417,31315200
1984-10-10,0.439732,0.439732,0.426339,0.426339,0.337805,91212800
1984-10-11,0.426339,0.437500,0.424107,0.424107,0.336037,45690400
1984-10-12,0.424107,0.426339,0.401786,0.406250,0.321888,66449600
1984-10-15,0.428571,0.433036,0.428571,0.428571,0.339574,60816000
1984-10-16,0.428571,0.430804,0.426339,0.426339,0.337805,29506400
1984-10-17,0.444196,0.446429,0.444196,0.444196,0.351954,39160800
1984-10-18,0.457589,0.459821,0.457589,0.457589,0.362566,61790400
1984-10-19,0.457589,0.488839,0.455357,0.457589,0.362566,81530400
1984-10-22,0.457589,0.464286,0.453125,0.453125,0.359029,28688800
1984-10-23,0.464286,0.468750,0.464286,0.464286,0.367872,46608800
1984-10-24,0.468750,0.473214,0.468750,0.468750,0.371409,41753600
1984-10-25,0.468750,0.468750,0.450893,0.450893,0.357260,39541600
1984-10-26,0.450893,0.450893,0.437500,0.439732,0.348417,28711200
1984-10-29,0.441964,0.444196,0.441964,0.441964,0.350186,12661600
1984-10-30,0.446429,0.450893,0.446429,0.446429,0.353723,18648000
1984-10-31,0.446429,0.450893,0.444196,0.444196,0.351954,15058400
1984-11-01,0.446429,0.450893,0.446429,0.446429,0.353723,11760000
1984-11-02,0.446429,0.448661,0.441964,0.444196,0.351954,6921600
1984-11-05,0.444196,0.453125,0.441964,0.441964,0.350186,26342400
1984-11-06,0.468750,0.470982,0.468750,0.468750,0.371409,56330400
1984-11-07,0.468750,0.470982,0.459821,0.459821,0.364335,57887200
1984-11-08,0.459821,0.459821,0.441964,0.441964,0.350186,22030400
1984-11-09,0.441964,0.444196,0.410714,0.415179,0.328962,73533600
1984-11-12,0.430804,0.433036,0.430804,0.430804,0.341343,28313600
1984-11-13,0.430804,0.439732,0.419643,0.419643,0.332500,31668000
1984-11-14,0.424107,0.428571,0.424107,0.424107,0.336037,26084800
1984-11-15,0.424107,0.428571,0.424107,0.424107,0.336037,26650400
1984-11-16,0.424107,0.430804,0.412946,0.415179,0.328962,41440000
1984-11-19,0.415179,0.417411,0.390625,0.390625,0.309508,58245600
1984-11-20,0.404018,0.406250,0.404018,0.404018,0.320119,65811200
1984-11-21,0.412946,0.415179,0.412946,0.412946,0.327194,44682400
1984-11-23,0.417411,0.430804,0.417411,0.424107,0.336037,34272000
1984-11-26,0.428571,0.428571,0.428571,0.428571,0.339574,25160800
1984-11-27,0.439732,0.444196,0.439732,0.439732,0.348417,31852800
1984-11-28,0.462054,0.473214,0.462054,0.462054,0.366103,102631200
1984-11-29,0.462054,0.462054,0.453125,0.453125,0.359029,43719200
1984-11-30,0.453125,0.457589,0.439732,0.441964,0.350186,27176800
1984-12-03,0.441964,0.444196,0.435268,0.435268,0.344880,24500000
1984-12-04,0.444196,0.453125,0.444196,0.444196,0.351954,30094400
1984-12-05,0.466518,0.466518,0.466518,0.466518,0.369641,65727200
1984-12-06,0.488839,0.491071,0.488839,0.488839,0.387327,79318400
1984-12-07,0.488839,0.506696,0.484375,0.486607,0.385558,123631200
1984-12-10,0.486607,0.486607,0.477679,0.477679,0.378484,27871200
1984-12-11,0.477679,0.484375,0.470982,0.470982,0.373178,30945600
1984-12-12,0.470982,0.470982,0.455357,0.455357,0.360798,27518400
1984-12-13,0.459821,0.468750,0.459821,0.459821,0.364335,16710400
1984-12-14,0.459821,0.475446,0.459821,0.470982,0.373178,24035200
1984-12-17,0.482143,0.486607,0.482143,0.482143,0.382021,31309600
1984-12-18,0.511161,0.513393,0.511161,0.511161,0.405013,85142400
1984-12-19,0.511161,0.513393,0.491071,0.491071,0.389095,79374400
1984-12-20,0.491071,0.500000,0.488839,0.488839,0.387327,34960800
1984-12-21,0.488839,0.491071,0.477679,0.482143,0.382021,30973600
1984-12-24,0.491071,0.493304,0.491071,0.491071,0.389095,16884000
1984-12-26,0.493304,0.497768,0.493304,0.493304,0.390864,16794400
1984-12-27,0.495536,0.497768,0.495536,0.495536,0.392633,24690400
1984-12-28,0.495536,0.515625,0.493304,0.513393,0.406782,41333600
1984-12-31,0.520089,0.522321,0.520089,0.520089,0.412087,51940000
1985-01-02,0.520089,0.520089,0.497768,0.497768,0.394401,43825600
1985-01-03,0.506696,0.520089,0.506696,0.506696,0.401476,41652800
1985-01-04,0.506696,0.508929,0.500000,0.506696,0.401476,34316800
1985-01-07,0.506696,0.508929,0.504464,0.504464,0.399707,42728000
1985-01-08,0.504464,0.508929,0.500000,0.500000,0.396170,35280000
1985-01-09,0.513393,0.520089,0.513393,0.513393,0.406782,41680800
1985-01-10,0.535714,0.537946,0.535714,0.535714,0.424468,69266400
1985-01-11,0.535714,0.540179,0.526786,0.531250,0.420930,51262400
1985-01-14,0.546875,0.551339,0.546875,0.546875,0.433311,67608800
1985-01-15,0.546875,0.555804,0.535714,0.535714,0.424468,66242400
1985-01-16,0.540179,0.549107,0.540179,0.540179,0.428005,47471200
1985-01-17,0.540179,0.549107,0.502232,0.502232,0.397938,136880800
1985-01-18,0.502232,0.522321,0.500000,0.511161,0.405013,88166400
1985-01-21,0.522321,0.526786,0.522321,0.522321,0.413856,81356800
1985-01-22,0.537946,0.540179,0.537946,0.537946,0.426236,106209600
1985-01-23,0.537946,0.540179,0.529018,0.529018,0.419162,107626400
1985-01-24,0.529018,0.529018,0.517857,0.517857,0.410319,99265600
1985-01-25,0.517857,0.529018,0.506696,0.529018,0.419162,79615200
1985-01-28,0.540179,0.546875,0.540179,0.540179,0.428005,103045600
1985-01-29,0.540179,0.544643,0.533482,0.533482,0.422699,55932800
1985-01-30,0.533482,0.544643,0.533482,0.533482,0.422699,123110400
1985-01-31,0.533482,0.535714,0.517857,0.517857,0.410319,69059200
1985-02-01,0.517857,0.520089,0.506696,0.511161,0.405013,34434400
1985-02-04,0.522321,0.524554,0.522321,0.522321,0.413856,54504800
1985-02-05,0.526786,0.535714,0.526786,0.526786,0.417393,47510400
1985-02-06,0.535714,0.535714,0.535714,0.535714,0.424468,48608000
1985-02-07,0.535714,0.542411,0.533482,0.533482,0.422699,61370400
1985-02-08,0.533482,0.535714,0.526786,0.533482,0.422699,33006400
1985-02-11,0.544643,0.549107,0.544643,0.544643,0.431542,86738400
1985-02-12,0.544643,0.546875,0.531250,0.531250,0.420930,56627200
1985-02-13,0.531250,0.531250,0.506696,0.506696,0.401476,131756800
1985-02-14,0.506696,0.511161,0.493304,0.493304,0.390864,106708000
1985-02-15,0.493304,0.502232,0.488839,0.500000,0.396170,43405600
1985-02-19,0.497768,0.497768,0.493304,0.493304,0.390864,37458400
1985-02-20,0.493304,0.495536,0.470982,0.470982,0.373178,54992000
1985-02-21,0.479911,0.482143,0.479911,0.479911,0.380252,77056000
1985-02-22,0.479911,0.497768,0.479911,0.493304,0.390864,56632800
1985-02-25,0.493304,0.495536,0.486607,0.486607,0.385558,24634400
1985-02-26,0.486607,0.488839,0.477679,0.477679,0.378484,47241600
1985-02-27,0.477679,0.477679,0.448661,0.448661,0.355492,100895200
1985-02-28,0.448661,0.448661,0.441964,0.441964,0.350186,79766400
1985-03-01,0.441964,0.444196,0.428571,0.444196,0.351954,61857600
1985-03-04,0.450893,0.464286,0.450893,0.450893,0.357260,38276000
1985-03-05,0.462054,0.462054,0.462054,0.462054,0.366103,32692800
1985-03-06,0.462054,0.462054,0.439732,0.439732,0.348417,48400800
1985-03-07,0.439732,0.441964,0.395089,0.395089,0.313045,183495200
1985-03-08,0.395089,0.395089,0.370536,0.383929,0.304202,118389600
1985-03-11,0.397321,0.399554,0.397321,0.397321,0.314814,71500800
1985-03-12,0.410714,0.415179,0.410714,0.410714,0.325425,54857600
1985-03-13,0.410714,0.410714,0.388393,0.388393,0.307739,62781600
1985-03-14,0.388393,0.390625,0.388393,0.388393,0.307739,60401600
1985-03-15,0.388393,0.412946,0.386161,0.404018,0.320119,45354400
1985-03-18,0.408482,0.412946,0.408482,0.408482,0.323657,31192000
1985-03-19,0.408482,0.412946,0.392857,0.392857,0.311276,42862400
1985-03-20,0.397321,0.404018,0.397321,0.397321,0.314814,101242400
1985-03-21,0.404018,0.410714,0.404018,0.404018,0.320119,40616800
1985-03-22,0.404018,0.410714,0.397321,0.397321,0.314814,20092800
1985-03-25,0.397321,0.397321,0.386161,0.386161,0.305970,27490400
1985-03-26,0.401786,0.401786,0.401786,0.401786,0.318351,30357600
1985-03-27,0.401786,0.406250,0.390625,0.390625,0.309508,27837600
1985-03-28,0.390625,0.397321,0.390625,0.390625,0.309508,32401600
1985-03-29,0.390625,0.397321,0.390625,0.395089,0.313045,21795200
1985-04-01,0.395089,0.404018,0.386161,0.386161,0.305970,28515200
1985-04-02,0.386161,0.388393,0.375000,0.375000,0.297127,56856800
1985-04-03,0.375000,0.377232,0.375000,0.375000,0.297127,60664800
1985-04-04,0.375000,0.377232,0.368304,0.372768,0.295359,40465600
1985-04-08,0.372768,0.375000,0.350446,0.350446,0.277673,49683200
1985-04-09,0.350446,0.352679,0.350446,0.350446,0.277673,65973600
1985-04-10,0.375000,0.379464,0.375000,0.375000,0.297127,56728000
1985-04-11,0.381696,0.392857,0.381696,0.381696,0.302433,36668800
1985-04-12,0.381696,0.381696,0.370536,0.372768,0.295359,18132800
1985-04-15,0.381696,0.386161,0.381696,0.381696,0.302433,14957600
1985-04-16,0.386161,0.388393,0.386161,0.386161,0.305970,16912000
1985-04-17,0.404018,0.408482,0.404018,0.404018,0.320119,30811200
1985-04-18,0.408482,0.410714,0.408482,0.408482,0.323657,50607200
1985-04-19,0.408482,0.408482,0.399554,0.401786,0.318351,24007200
1985-04-22,0.401786,0.401786,0.386161,0.386161,0.305970,25648000
1985-04-23,0.395089,0.397321,0.395089,0.395089,0.313045,29573600
1985-04-24,0.395089,0.401786,0.392857,0.392857,0.311276,19734400
1985-04-25,0.392857,0.395089,0.392857,0.392857,0.311276,21907200
1985-04-26,0.392857,0.404018,0.390625,0.390625,0.309508,29926400
1985-04-29,0.390625,0.392857,0.377232,0.377232,0.298896,15551200
1985-04-30,0.379464,0.381696,0.379464,0.379464,0.300665,23682400
1985-05-01,0.379464,0.381696,0.372768,0.372768,0.295359,14336000
1985-05-02,0.368304,0.368304,0.343750,0.343750,0.272367,82443200
1985-05-03,0.343750,0.359375,0.343750,0.357143,0.282978,39530400
1985-05-06,0.357143,0.361607,0.352679,0.352679,0.279441,14033600
1985-05-07,0.357143,0.357143,0.357143,0.357143,0.282978,26902400
1985-05-08,0.354911,0.354911,0.354911,0.354911,0.281210,36097600
1985-05-09,0.357143,0.359375,0.357143,0.357143,0.282978,31768800
1985-05-10,0.357143,0.366071,0.357143,0.361607,0.286516,34020000
1985-05-13,0.361607,0.363839,0.357143,0.357143,0.282978,21806400
1985-05-14,0.357143,0.359375,0.352679,0.352679,0.279441,30436000
1985-05-15,0.357143,0.363839,0.357143,0.357143,0.282978,32608800
1985-05-16,0.381696,0.392857,0.381696,0.381696,0.302433,57635200
1985-05-17,0.381696,0.395089,0.379464,0.388393,0.307739,52964800
1985-05-20,0.388393,0.397321,0.381696,0.381696,0.302433,49296800
1985-05-21,0.379464,0.379464,0.370536,0.370536,0.293590,38136000
1985-05-22,0.370536,0.372768,0.368304,0.368304,0.291822,30139200
1985-05-23,0.366071,0.366071,0.352679,0.352679,0.279441,59791200
1985-05-24,0.352679,0.352679,0.323661,0.323661,0.256449,147369600
1985-05-28,0.319196,0.319196,0.301339,0.301339,0.238763,127741600
1985-05-29,0.305804,0.308036,0.305804,0.305804,0.242300,61639200
1985-05-30,0.314732,0.319196,0.314732,0.314732,0.249375,78730400
1985-05-31,0.314732,0.321429,0.310268,0.310268,0.245838,92355200
1985-06-03,0.303571,0.303571,0.285714,0.285714,0.226383,144004000
1985-06-04,0.308036,0.310268,0.308036,0.308036,0.244069,100480800
1985-06-05,0.308036,0.316964,0.301339,0.301339,0.238763,71601600
1985-06-06,0.303571,0.303571,0.303571,0.303571,0.240532,67799200
1985-06-07,0.303571,0.303571,0.292411,0.292411,0.231689,118809600
1985-06-10,0.292411,0.294643,0.287946,0.287946,0.228151,79032800
1985-06-11,0.287946,0.294643,0.287946,0.287946,0.228151,75180000
1985-06-12,0.287946,0.290179,0.281250,0.281250,0.222846,61997600
1985-06-13,0.281250,0.283482,0.265625,0.265625,0.210465,94880800
1985-06-14,0.265625,0.281250,0.263393,0.263393,0.208697,141416800
1985-06-17,0.265625,0.267857,0.265625,0.265625,0.210465,59085600
1985-06-18,0.272321,0.276786,0.272321,0.272321,0.215771,66304000
1985-06-19,0.279018,0.283482,0.279018,0.279018,0.221077,42996800
1985-06-20,0.281250,0.281250,0.281250,0.281250,0.222846,47700800
1985-06-21,0.287946,0.294643,0.287946,0.287946,0.228151,41535200
1985-06-24,0.308036,0.312500,0.308036,0.308036,0.244069,51441600
1985-06-25,0.312500,0.319196,0.312500,0.312500,0.247606,73477600
1985-06-26,0.323661,0.323661,0.323661,0.323661,0.256449,33051200
1985-06-27,0.328125,0.330357,0.328125,0.328125,0.259987,48115200
1985-06-28,0.328125,0.330357,0.321429,0.321429,0.254681,33936000
1985-07-01,0.323661,0.325893,0.323661,0.323661,0.256449,25860800
1985-07-02,0.323661,0.325893,0.308036,0.308036,0.244069,19432000
1985-07-03,0.312500,0.312500,0.312500,0.312500,0.247606,17124800
1985-07-05,0.314732,0.316964,0.314732,0.314732,0.249375,9144800
1985-07-08,0.314732,0.316964,0.314732,0.314732,0.249375,23055200
1985-07-09,0.314732,0.316964,0.314732,0.314732,0.249375,36976800
1985-07-10,0.321429,0.321429,0.321429,0.321429,0.254681,26510400
1985-07-11,0.321429,0.323661,0.321429,0.321429,0.254681,16223200
1985-07-12,0.321429,0.321429,0.319196,0.319196,0.252912,11760000
1985-07-15,0.319196,0.325893,0.316964,0.316964,0.251143,19420800
1985-07-16,0.316964,0.319196,0.312500,0.312500,0.247606,35840000
1985-07-17,0.314732,0.319196,0.314732,0.314732,0.249375,29545600
1985-07-18,0.314732,0.314732,0.308036,0.308036,0.244069,44766400
1985-07-19,0.310268,0.310268,0.310268,0.310268,0.245838,28728000
1985-07-22,0.310268,0.310268,0.301339,0.301339,0.238763,48076000
1985-07-23,0.301339,0.305804,0.294643,0.294643,0.233457,42173600
1985-07-24,0.294643,0.299107,0.290179,0.290179,0.229920,42179200
1985-07-25,0.296875,0.299107,0.296875,0.296875,0.235226,78769600
1985-07-26,0.296875,0.299107,0.296875,0.296875,0.235226,32631200
1985-07-29,0.296875,0.296875,0.285714,0.285714,0.226383,19437600
1985-07-30,0.290179,0.292411,0.290179,0.290179,0.229920,22366400
1985-07-31,0.290179,0.292411,0.283482,0.283482,0.224614,20126400
1985-08-01,0.283482,0.287946,0.283482,0.283482,0.224614,12891200
1985-08-02,0.283482,0.283482,0.281250,0.281250,0.222846,24354400
1985-08-05,0.281250,0.283482,0.274554,0.274554,0.217540,23083200
1985-08-06,0.274554,0.281250,0.272321,0.272321,0.215771,15769600
1985-08-07,0.272321,0.285714,0.265625,0.265625,0.210465,37934400
1985-08-08,0.270089,0.272321,0.270089,0.270089,0.214002,36943200
1985-08-09,0.272321,0.272321,0.272321,0.272321,0.215771,15237600
1985-08-12,0.272321,0.272321,0.267857,0.267857,0.212234,13748000
1985-08-13,0.272321,0.276786,0.272321,0.272321,0.215771,10595200
1985-08-14,0.272321,0.272321,0.261161,0.261161,0.206928,72475200
1985-08-15,0.261161,0.263393,0.258929,0.258929,0.205159,26297600
1985-08-16,0.261161,0.265625,0.261161,0.261161,0.206928,20938400
1985-08-19,0.267857,0.272321,0.267857,0.267857,0.212234,11967200
1985-08-20,0.272321,0.272321,0.272321,0.272321,0.215771,16738400
1985-08-21,0.272321,0.272321,0.272321,0.272321,0.215771,19252800
1985-08-22,0.272321,0.272321,0.265625,0.265625,0.210465,30828000
1985-08-23,0.265625,0.267857,0.263393,0.263393,0.208697,11004000
1985-08-26,0.270089,0.270089,0.270089,0.270089,0.214002,8915200
1985-08-27,0.272321,0.272321,0.272321,0.272321,0.215771,10729600
1985-08-28,0.272321,0.274554,0.272321,0.272321,0.215771,10236800
1985-08-29,0.272321,0.272321,0.265625,0.265625,0.210465,14028000
1985-08-30,0.267857,0.267857,0.267857,0.267857,0.212234,10718400
1985-09-03,0.267857,0.267857,0.263393,0.263393,0.208697,9363200
1985-09-04,0.265625,0.270089,0.265625,0.265625,0.210465,11888800
1985-09-05,0.265625,0.267857,0.265625,0.265625,0.210465,8204000
1985-09-06,0.267857,0.267857,0.267857,0.267857,0.212234,23200800
1985-09-09,0.272321,0.274554,0.272321,0.272321,0.215771,33079200
1985-09-10,0.274554,0.279018,0.274554,0.274554,0.217540,30441600
1985-09-11,0.276786,0.279018,0.276786,0.276786,0.219308,21772800
1985-09-12,0.287946,0.287946,0.287946,0.287946,0.228151,27792800
1985-09-13,0.287946,0.287946,0.281250,0.281250,0.222846,17634400
1985-09-16,0.281250,0.281250,0.272321,0.272321,0.215771,9245600
1985-09-17,0.272321,0.272321,0.272321,0.272321,0.215771,45936800
1985-09-18,0.290179,0.290179,0.290179,0.290179,0.229920,30021600
1985-09-19,0.303571,0.303571,0.303571,0.303571,0.240532,46580800
1985-09-20,0.303571,0.305804,0.299107,0.299107,0.236994,33807200
1985-09-23,0.301339,0.305804,0.301339,0.301339,0.238763,29646400
1985-09-24,0.301339,0.308036,0.294643,0.294643,0.233457,22024800
1985-09-25,0.294643,0.294643,0.283482,0.283482,0.224614,26124000
1985-09-26,0.283482,0.285714,0.283482,0.283482,0.224614,13372800
1985-09-30,0.283482,0.285714,0.281250,0.281250,0.222846,9161600
1985-10-01,0.281250,0.283482,0.281250,0.281250,0.222846,22086400
1985-10-02,0.281250,0.283482,0.279018,0.279018,0.221077,5376000
1985-10-03,0.279018,0.279018,0.276786,0.276786,0.219308,12230400
1985-10-04,0.276786,0.276786,0.267857,0.267857,0.212234,17382400
1985-10-07,0.267857,0.272321,0.267857,0.267857,0.212234,22982400
1985-10-08,0.270089,0.270089,0.270089,0.270089,0.214002,21744800
1985-10-09,0.270089,0.272321,0.267857,0.267857,0.212234,20703200
1985-10-10,0.283482,0.285714,0.283482,0.283482,0.224614,65436000
1985-10-11,0.285714,0.290179,0.285714,0.285714,0.226383,29573600
1985-10-14,0.296875,0.296875,0.296875,0.296875,0.235226,38796800
1985-10-15,0.303571,0.305804,0.303571,0.303571,0.240532,73472000
1985-10-16,0.321429,0.323661,0.321429,0.321429,0.254681,72111200
1985-10-17,0.325893,0.341518,0.325893,0.325893,0.258218,87046400
1985-10-18,0.325893,0.328125,0.316964,0.316964,0.251143,57607200
1985-10-21,0.316964,0.316964,0.308036,0.308036,0.244069,29719200
1985-10-22,0.321429,0.325893,0.321429,0.321429,0.254681,106136800
1985-10-23,0.321429,0.330357,0.321429,0.321429,0.254681,37094400
1985-10-24,0.328125,0.337054,0.328125,0.328125,0.259987,68157600
1985-10-25,0.328125,0.328125,0.321429,0.321429,0.254681,15820000
1985-10-28,0.321429,0.323661,0.321429,0.321429,0.254681,14868000
1985-10-29,0.321429,0.321429,0.319196,0.319196,0.252912,32720800
1985-10-30,0.339286,0.339286,0.339286,0.339286,0.268830,56644000
1985-10-31,0.339286,0.343750,0.332589,0.332589,0.263524,38768800
1985-11-01,0.332589,0.339286,0.332589,0.332589,0.263524,23139200
1985-11-04,0.334821,0.341518,0.334821,0.334821,0.265292,38931200
1985-11-05,0.334821,0.341518,0.332589,0.332589,0.263524,26885600
1985-11-06,0.343750,0.345982,0.343750,0.343750,0.272367,50114400
1985-11-07,0.350446,0.354911,0.350446,0.350446,0.277673,79284800
1985-11-08,0.366071,0.370536,0.366071,0.366071,0.290053,73528000
